-0.4392592,0.01769222,-0.09952685,-0.5891155,0.7324012,-1
0.8329532,1.640182,2.319501,1.027981,1.231961,-1
-0.3123153,2.538721,1.3258,0.780288,-0.08487838,1
-0.3123153,2.538721,1.3258,0.780288,-0.08487838,1
2.23293,0.6936,-1.369789,2.255989,2.452841,1
0.05659282,0.2972417,-0.2138732,-0.4219743,0.343587,-1
0.05659282,0.2972417,-0.2138732,-0.4219743,0.343587,-1
-0.4351543,0.80965,0.1685756,-0.650001,0.04600011,-1
-0.4351543,0.80965,0.1685756,-0.650001,0.04600011,-1
-1.306214,-2.028822,-2.019012,0.1805587,0.8373639,-1
-1.306214,-2.028822,-2.019012,0.1805587,0.8373639,-1
2.212822,-0.1659158,0.8148225,1.380242,2.634688,-1
1.09098,1.021447,0.565156,1.810672,0.6254378,-1
0.915059,-0.5352016,0.7789475,-0.4589069,1.50098,-1
-0.2345449,-1.014508,-0.3184773,-0.538414,0.8247667,1
-0.2345449,-1.014508,-0.3184773,-0.538414,0.8247667,1
2.006117,1.96264,1.72233,0.1330799,0.7532306,-1
-1.486439,0.5022311,1.806367,1.772381,1.858016,-1
1.360132,1.741335,1.043751,-0.1374359,1.442208,-1
0.2769057,0.4314882,0.00646948,-1.96233,0.8112092,-1
0.2769057,0.4314882,0.00646948,-1.96233,0.8112092,-1
0.1544903,0.2290352,0.1894861,-1.328096,-0.63499,1
0.1544903,0.2290352,0.1894861,-1.328096,-0.63499,1
-0.7602258,1.037136,2.705819,2.001225,0.4467342,-1
2.296255,0.400373,0.6913959,0.20749,1.310125,1
1.621042,3.283161,-0.1903774,0.6073119,-0.06019767,1
0.6633435,1.858055,2.511813,1.43971,1.5542,1
0.8253556,1.09649,0.6306244,1.323548,0.8853047,1
0.8253556,1.09649,0.6306244,1.323548,0.8853047,1
0.718866,-0.2276157,0.7536719,-0.2419464,2.155289,1
1.280546,0.7208153,-0.06447103,-1.089023,3.164805,-1
0.4452664,0.04609218,1.108264,0.4334835,-0.6487012,1
0.4452664,0.04609218,1.108264,0.4334835,-0.6487012,1
2.856542,0.9207969,0.946361,2.977018,0.5386785,-1
-0.6832249,-0.4263097,-0.6203616,-0.8627794,-0.1021009,1
-0.6832249,-0.4263097,-0.6203616,-0.8627794,-0.1021009,1
1.758106,0.9004162,1.7462,1.427423,1.227889,-1
-0.7330362,-2.392239,-0.8543013,-1.178645,-0.7794186,1
-0.7330362,-2.392239,-0.8543013,-1.178645,-0.7794186,1
0.9147369,0.7738035,-0.2385924,0.2856566,1.113564,1
0.9147369,0.7738035,-0.2385924,0.2856566,1.113564,1
-0.6946395,0.8307397,-1.405618,-0.1885075,-1.407853,1
-0.6946395,0.8307397,-1.405618,-0.1885075,-1.407853,1
1.318389,1.007608,1.758537,2.168316,1.603229,-1
3.418331,1.676614,1.900957,2.765704,-0.6489998,1
-1.328628,-2.231479,-0.4722876,0.07803617,0.207148,1
-1.328628,-2.231479,-0.4722876,0.07803617,0.207148,1
1.260363,1.980013,0.3380168,1.151355,1.150344,1
2.462813,1.106785,-0.3334307,0.4655928,-0.9741105,-1
2.462813,1.106785,-0.3334307,0.4655928,-0.9741105,-1
-1.536974,0.8215863,-1.291296,0.823843,1.010053,1
-1.536974,0.8215863,-1.291296,0.823843,1.010053,1
1.729968,2.537882,1.191577,1.124834,0.5350444,1
2.613824,0.5189691,0.4078004,0.5302501,-1.465721,-1
0.5197232,2.391084,1.439299,0.7752114,1.47213,1
1.957593,0.4024929,1.672179,2.286775,-0.3198299,1
0.1765657,0.2360216,-0.4059501,1.336432,1.426507,-1
0.1765657,0.2360216,-0.4059501,1.336432,1.426507,-1
-0.0160125,-0.2813369,-0.7418905,0.6584567,2.243814,1
0.4438974,-0.02665174,-0.817279,-0.9968624,-1.461749,-1
0.4438974,-0.02665174,-0.817279,-0.9968624,-1.461749,-1
0.3413176,-1.126277,0.1383877,2.163607,1.576947,1
0.3412062,-0.200923,1.238824,0.7116146,0.5532732,1
-1.677329,0.001763384,1.313256,-1.290817,1.762787,-1
-1.677329,0.001763384,1.313256,-1.290817,1.762787,-1
-0.8368944,-0.01982017,1.793544,0.08765182,0.9513801,-1
-0.8368944,-0.01982017,1.793544,0.08765182,0.9513801,-1
1.64072,2.408354,1.54832,2.52674,-0.05907542,-1
0.6903339,1.183346,2.121044,1.375057,-0.2281389,1
1.311724,2.005772,0.3198715,0.6714153,2.283465,1
-0.4216106,0.8507466,0.4212096,2.186652,0.9852026,-1
-1.747135,-0.8269732,-0.9139126,-0.3967872,-0.671511,1
-1.747135,-0.8269732,-0.9139126,-0.3967872,-0.671511,1
-1.351838,-0.0535961,-1.13256,-0.1236184,0.9954864,-1
-1.351838,-0.0535961,-1.13256,-0.1236184,0.9954864,-1
-0.9239895,0.564294,0.3706771,-1.675365,0.8934125,1
-0.9239895,0.564294,0.3706771,-1.675365,0.8934125,1
-0.5526286,-1.054107,-1.160835,1.53809,1.325364,-1
-0.5526286,-1.054107,-1.160835,1.53809,1.325364,-1
1.656703,0.05322791,0.9975275,0.7191393,0.5974526,1
1.640064,1.206774,-0.3263791,1.471137,2.036231,1
0.2447473,0.806133,2.588401,1.132913,0.6390595,1
0.1143105,1.041021,1.245664,-0.8650868,0.1863385,1
0.1143105,1.041021,1.245664,-0.8650868,0.1863385,1
1.879487,0.956658,1.702665,2.262897,0.2366513,1
0.1482127,-0.4921952,-1.003674,-0.6344274,-1.292617,-1
0.1482127,-0.4921952,-1.003674,-0.6344274,-1.292617,-1
-1.762689,-0.6317383,-0.2142372,0.6675904,-0.7280808,1
-1.762689,-0.6317383,-0.2142372,0.6675904,-0.7280808,1
1.538467,-1.100284,-0.4425518,1.071207,-0.4064481,1
1.538467,-1.100284,-0.4425518,1.071207,-0.4064481,1
0.5151841,0.3475552,1.139379,1.288857,-0.2814492,-1
0.5151841,0.3475552,1.139379,1.288857,-0.2814492,-1
-1.04621,-0.2623696,-2.035251,-1.398461,2.333918,1
-1.04621,-0.2623696,-2.035251,-1.398461,2.333918,1
-0.216142,-1.921379,1.267864,-0.2245614,0.05940152,1
-0.6951596,-0.8127089,0.2643788,0.9729662,-0.1930275,-1
-0.6951596,-0.8127089,0.2643788,0.9729662,-0.1930275,-1
1.084196,1.400208,1.345011,0.7079119,1.779426,1
1.765708,1.113276,0.6690204,1.716313,0.697338,1
-0.05316503,1.186271,2.541049,0.6043239,0.2052501,1
-0.05316503,1.186271,2.541049,0.6043239,0.2052501,1
0.6498437,1.207763,2.83242,-0.370398,1.011864,1
0.7909567,2.115068,-0.5358621,-0.07119115,1.687297,1
0.3923239,-2.038269,-0.9481568,1.515593,-0.166324,-1
0.3923239,-2.038269,-0.9481568,1.515593,-0.166324,-1
2.09354,-0.4325301,0.1541613,-1.524619,2.149775,-1
2.09354,-0.4325301,0.1541613,-1.524619,2.149775,-1
1.060173,0.8774624,0.7806412,0.2838012,0.5930464,-1
1.196322,2.700243,2.18699,0.267747,0.1223803,1
2.983359,0.06154557,0.2831727,0.283252,0.3397863,1
1.240184,0.294037,0.8859077,0.9284527,1.58121,1
1.49922,0.09202158,1.458616,1.971806,0.7575293,1
0.4706013,0.9174405,0.7651323,-0.2089405,-1.397318,-1
0.4706013,0.9174405,0.7651323,-0.2089405,-1.397318,-1
-0.9199404,-0.7050288,0.2984648,-1.141225,-0.2296632,1
-0.9199404,-0.7050288,0.2984648,-1.141225,-0.2296632,1
0.5003591,-1.240485,-0.1294347,1.361399,1.446754,-1
0.5003591,-1.240485,-0.1294347,1.361399,1.446754,-1
1.089786,0.7576936,2.636584,-0.2811426,0.2216439,-1
2.377685,1.2174,0.7150648,1.823445,1.515462,1
1.328768,1.453559,0.5462408,1.595084,-0.6771355,-1
0.6094963,1.401497,0.8152944,0.4092909,0.6753372,-1
1.114973,2.273681,0.6333053,0.5525495,0.1612337,1
0.9675751,2.23139,0.2214522,1.09748,1.023893,-1
-0.2119653,1.441304,-1.876674,-1.16001,-0.7077748,-1
-0.2119653,1.441304,-1.876674,-1.16001,-0.7077748,-1
1.238513,-1.444506,0.5453543,-0.1047378,1.410226,-1
1.238513,-1.444506,0.5453543,-0.1047378,1.410226,-1
-0.02751263,-1.678297,-0.3733671,2.199788,0.1137461,1
-0.02751263,-1.678297,-0.3733671,2.199788,0.1137461,1
0.5230906,-0.1782093,0.1472962,0.4787978,0.6211553,-1
0.86235,1.572307,0.6753825,-0.009213905,1.383471,-1
-0.2166506,0.4952271,-0.4853442,0.8665721,2.302119,-1
2.695121,1.643453,-0.6473022,2.883126,2.431677,1
4.080666,-0.5156127,1.231434,0.7456578,1.113454,-1
0.3827699,1.641814,0.2159695,1.02535,0.8219464,1
-0.3841212,2.245557,1.040805,-0.4366784,1.420139,-1
0.1778461,0.3402595,-0.5772809,0.2966786,0.141881,-1
-1.032233,1.907289,0.728188,1.297603,0.5684859,-1
-0.2146985,1.455981,0.2114636,0.7955468,0.5185186,-1
-0.2146985,1.455981,0.2114636,0.7955468,0.5185186,-1
1.461756,0.6985267,-1.578939,1.763458,1.756494,-1
0.6382125,1.491464,0.6478173,1.529492,2.173192,-1
-0.9592798,1.352268,-0.9173657,-0.1395939,-0.2820971,1
-0.9592798,1.352268,-0.9173657,-0.1395939,-0.2820971,1
0.1498815,1.044942,-1.153177,1.53934,0.2490304,1
0.1498815,1.044942,-1.153177,1.53934,0.2490304,1
0.8066123,-0.3349138,-0.03917124,-0.5592143,-1.000405,-1
0.8066123,-0.3349138,-0.03917124,-0.5592143,-1.000405,-1
-0.08923431,-0.05262864,-0.7659618,0.5443321,-0.5197686,1
-0.08923431,-0.05262864,-0.7659618,0.5443321,-0.5197686,1
1.908008,0.5298607,-0.203284,0.7884575,0.7069233,1
1.774126,-0.7025781,0.9393733,0.4382103,-0.2268303,-1
1.774126,-0.7025781,0.9393733,0.4382103,-0.2268303,-1
0.5705857,2.565722,-0.3629239,1.420777,0.3172907,-1
1.061037,-1.045891,0.8611844,0.5897011,0.6405657,-1
1.061037,-1.045891,0.8611844,0.5897011,0.6405657,-1
0.8953065,0.001069489,-0.8804244,0.3645932,1.626916,1
0.8953065,0.001069489,-0.8804244,0.3645932,1.626916,1
-0.9766763,-0.8440381,-0.2711674,0.6106283,1.687109,-1
-0.9766763,-0.8440381,-0.2711674,0.6106283,1.687109,-1
-0.3584119,-0.08094415,0.2160177,-0.4254482,1.077994,-1
-0.3584119,-0.08094415,0.2160177,-0.4254482,1.077994,-1
-0.5017391,-1.507553,-0.5518263,-0.2738545,-0.6782256,1
-0.5017391,-1.507553,-0.5518263,-0.2738545,-0.6782256,1
-2.499747,1.122208,0.09029194,-0.4084148,1.035036,1
-2.499747,1.122208,0.09029194,-0.4084148,1.035036,1
0.02309779,0.4933521,-0.2443938,1.188905,-0.3248553,-1
0.02309779,0.4933521,-0.2443938,1.188905,-0.3248553,-1
-1.14962,0.412111,0.3271919,-2.93792,-0.4950729,1
-1.14962,0.412111,0.3271919,-2.93792,-0.4950729,1
1.253364,-0.04604157,0.1530525,0.1912043,0.9328072,-1
1.253364,-0.04604157,0.1530525,0.1912043,0.9328072,-1
-1.574977,-0.8321408,0.3585956,-1.393847,0.09765066,1
-1.574977,-0.8321408,0.3585956,-1.393847,0.09765066,1
-0.4150316,0.02052124,-0.5647897,1.002666,0.4377339,-1
-0.4150316,0.02052124,-0.5647897,1.002666,0.4377339,-1
0.4052319,1.60258,-1.176315,1.32504,0.4724574,1
0.4052319,1.60258,-1.176315,1.32504,0.4724574,1
-0.2066439,0.00853342,-2.269998,-2.507629,0.8041439,1
-0.2066439,0.00853342,-2.269998,-2.507629,0.8041439,1
0.09609098,1.746297,0.7381389,1.656819,2.633758,-1
1.845273,-0.7332021,2.58438,1.185806,2.148132,1
-0.5352648,0.9287964,-1.046411,0.335701,2.195189,-1
-0.5352648,0.9287964,-1.046411,0.335701,2.195189,-1
0.6167623,-0.4699854,-1.52087,-1.854705,-1.753895,1
0.6167623,-0.4699854,-1.52087,-1.854705,-1.753895,1
0.09389562,0.1249397,0.2817721,-2.447558,-1.54507,1
0.09389562,0.1249397,0.2817721,-2.447558,-1.54507,1
1.983359,-0.9384544,-0.7168273,-0.716748,-0.6602137,1
1.983359,-0.9384544,-0.7168273,-0.716748,-0.6602137,1
0.6203741,-0.6753683,-0.4170165,-0.1446746,0.04979984,-1
0.6203741,-0.6753683,-0.4170165,-0.1446746,0.04979984,-1
1.320289,-0.04652393,-0.4647577,1.626495,-1.323555,1
1.320289,-0.04652393,-0.4647577,1.626495,-1.323555,1
-0.4850477,-1.383197,-0.4972984,-0.2385225,-2.408661,-1
-0.4850477,-1.383197,-0.4972984,-0.2385225,-2.408661,-1
-0.5809417,-0.5476172,-0.8456858,-1.242409,-1.44509,1
-0.5809417,-0.5476172,-0.8456858,-1.242409,-1.44509,1
0.7639191,-0.9041002,-0.7547705,-0.8506425,-0.9440674,1
0.7639191,-0.9041002,-0.7547705,-0.8506425,-0.9440674,1
-0.5943266,-0.927024,-0.3369842,-0.8342902,-0.7271304,1
-0.5943266,-0.927024,-0.3369842,-0.8342902,-0.7271304,1
-1.660793,0.658578,0.5844639,0.2194384,0.8128881,1
-1.660793,0.658578,0.5844639,0.2194384,0.8128881,1
1.954675,0.2696972,-1.558959,2.099576,0.2824064,-1
1.954675,0.2696972,-1.558959,2.099576,0.2824064,-1
-0.06083476,0.6208322,2.274711,-0.3870154,-1.301004,1
-0.2716251,0.523932,-1.166206,-0.2919799,3.45342,-1
0.5671556,0.5411945,0.8338939,0.6471541,-1.12535,1
0.5671556,0.5411945,0.8338939,0.6471541,-1.12535,1
-1.809069,-0.1321981,0.768936,1.627114,-0.3107266,1
-1.809069,-0.1321981,0.768936,1.627114,-0.3107266,1
2.49781,2.920489,2.173588,1.164477,1.092338,1
0.7559227,1.944847,0.9235738,0.1098725,-0.2420908,1
0.5913309,0.8977998,-0.8120643,0.9780073,-0.1706356,1
0.5913309,0.8977998,-0.8120643,0.9780073,-0.1706356,1
-1.220364,1.887733,1.546366,0.4976493,-0.9331644,-1
-1.220364,1.887733,1.546366,0.4976493,-0.9331644,-1
-1.297093,1.232375,0.1797182,0.3705668,0.7802027,-1
-1.297093,1.232375,0.1797182,0.3705668,0.7802027,-1
1.552272,0.3585759,0.7977473,0.9063013,1.729823,1
1.633633,1.097465,0.9737405,0.8156798,0.623008,1
0.3551766,1.062041,-1.590562,0.9796674,1.050545,1
0.3551766,1.062041,-1.590562,0.9796674,1.050545,1
1.883724,1.915359,-0.7987208,1.93972,0.9707769,1
0.9044031,2.57319,-0.7148692,-0.3708898,0.2252362,-1
0.9044031,2.57319,-0.7148692,-0.3708898,0.2252362,-1
1.102249,0.8893809,0.05298733,2.364302,-3.526973,-1
1.102249,0.8893809,0.05298733,2.364302,-3.526973,-1
0.8880514,-0.9173523,0.4691174,0.1132492,0.3059321,1
0.8880514,-0.9173523,0.4691174,0.1132492,0.3059321,1
0.4473714,-0.05410683,-0.1608353,2.53809,2.325364,-1
-0.1172536,-1.392079,1.114445,-1.60902,0.7018659,1
-0.1172536,-1.392079,1.114445,-1.60902,0.7018659,1
0.3843892,-1.535496,0.3470528,-0.6180901,0.341357,-1
0.3843892,-1.535496,0.3470528,-0.6180901,0.341357,-1
1.627533,2.526925,1.050049,0.720249,2.940898,-1
0.5694995,1.413887,0.5834928,1.92589,2.091268,1
-0.4706872,-0.7995376,-0.2713389,-0.4222436,1.6271,-1
-0.4706872,-0.7995376,-0.2713389,-0.4222436,1.6271,-1
0.9787792,0.4677982,1.531537,-0.5899664,0.04578704,-1
0.115966,1.381262,1.177107,-0.4590527,0.619194,1
-0.6191108,-0.6413864,0.5761694,1.982277,2.319238,1
1.650256,1.097241,0.4873667,0.2689322,0.5914641,1
-1.55135,-0.5277285,-0.8003204,0.5190343,0.4543529,-1
-1.55135,-0.5277285,-0.8003204,0.5190343,0.4543529,-1
1.367346,0.2338932,1.45085,1.738417,2.043127,-1
1.356819,1.426754,0.5114365,0.2917933,0.1971206,1
1.356819,1.426754,0.5114365,0.2917933,0.1971206,1
0.7036798,1.151507,-0.1155118,-0.5842552,1.577755,1
0.7036798,1.151507,-0.1155118,-0.5842552,1.577755,1
1.25654,-0.338456,2.167306,2.047799,-0.4216022,1
2.1144,3.357079,1.070295,1.084593,0.876268,1
0.08733536,0.1029435,1.341228,-0.3510153,-0.06990943,-1
0.08733536,0.1029435,1.341228,-0.3510153,-0.06990943,-1
0.2920977,0.2306222,0.6207807,1.081844,-0.5148712,1
0.2920977,0.2306222,0.6207807,1.081844,-0.5148712,1
0.6486225,0.2304824,2.146304,2.622886,0.2615208,-1
-0.5859911,0.2545998,1.809605,-1.006309,-0.0191397,-1
-0.5859911,0.2545998,1.809605,-1.006309,-0.0191397,-1
0.068803,-0.07641979,0.9533757,-0.1667491,-0.04454226,-1
0.068803,-0.07641979,0.9533757,-0.1667491,-0.04454226,-1
1.60795,-0.2886787,0.9933747,2.205845,1.148539,-1
1.507546,0.3073588,0.04902809,-0.7555975,0.2473153,-1
1.507546,0.3073588,0.04902809,-0.7555975,0.2473153,-1
-0.5321953,0.8627071,0.230574,-0.7080102,0.2309106,1
0.01038526,0.2657768,-0.4644545,-0.1267443,-2.414307,1
0.01038526,0.2657768,-0.4644545,-0.1267443,-2.414307,1
-1.012414,-0.6859713,0.4545355,0.7242022,-1.45985,-1
-1.012414,-0.6859713,0.4545355,0.7242022,-1.45985,-1
0.8346546,0.4552555,0.760752,0.7627842,0.3150916,-1
0.06499348,1.628207,2.207866,0.4110842,0.6518069,1
2.97598,-1.171664,-0.3149661,1.638102,1.649231,1
0.02106469,-0.008318184,-0.04785845,-0.5674432,-0.1467199,1
-0.2210613,0.8781785,-1.327495,0.9202493,-0.07325689,-1
-0.2210613,0.8781785,-1.327495,0.9202493,-0.07325689,-1
1.080784,-1.384039,-0.04540905,0.1833935,1.028447,-1
1.341523,0.5880175,2.503583,-0.6465304,1.682788,-1
-1.076911,0.06908291,-1.042471,-1.421183,-0.2549879,-1
-1.076911,0.06908291,-1.042471,-1.421183,-0.2549879,-1
