35946,96028
-72689,-79656
44245,-62427
-78648,-98123
30751,67661
-1165,-3732
55810,-6294
43007,81710
80744,-16571
78185,8828
-33167,39802
39749,-84190
-60438,1883
-93892,-2620
48815,71176
4,22881
-4016,-76517
80944,21375
21973,-67164
23533,-20195
71888,6471
61098,75042
15344,31808
-63416,57525
-52014,-74795
77302,4995
-94265,79896
-2020,-78183
-66415,26914
95736,-83831
42539,-17754
94,42527
-5782,-79916
-88076,61989
36394,27562
-91514,79614
-85711,24364
4330,-17079
-80654,29512
63630,-2146
63509,-81249
44488,27465
-70027,90052
31921,-4725
3719,20561
94595,18297
29798,-54948
60066,33687
-9240,-68690
-13522,54850
65063,-57389
-83306,-66175
-73366,45151
-65322,-48762
-21812,-67447
66276,25155
60673,-49851
-87906,-47404
-20148,68786
5375,-20516
-16640,-79084
31372,-61229
25595,-27386
-41603,74907
-13670,19954
-96903,-48377
96813,-28314
-66566,77508
-78757,80106
-25518,-10410
-60376,-46230
-2062,10763
-32101,-64230
90326,71940
84066,-53605
-89465,-66379
47572,-94655
-46176,-35514
-15433,11033
9574,64906
88547,60850
-16451,-95118
96610,-25699
-39709,-1626
40220,-6790
33268,-91657
7825,23400
39621,15607
33306,-40238
-64374,-12867
-74397,-72673
99816,-40056
-65776,52275
-93480,-92939
12240,-46100
76373,99254
33835,-10611
-61913,-69443
-26217,77246
-7855,-93724
96328,-76793
-68719,-49829
71105,51935
28953,79662
-24746,-55316
-61815,34660
-14349,63757
-3596,89786
-75878,74863
17901,-21253
-54762,87392
-23076,-12621
16597,-67495
-49639,-38036
-41912,36222
23418,86811
-46944,89478
64875,19817
96533,89775
46050,-19196
-31225,-91794
16814,-41235
-78446,-93612
81262,72903
75931,-13491
63552,-81438
-47854,-72442
18871,-51606
-95497,-55398
-14948,73548
-37456,52835
-67703,-31057
-64247,-23044
-15423,18973
-81154,7024
19705,-33289
-5815,70937
39190,-46871
39978,86788
27706,-22033
-93279,36613
-86239,-44998
-36080,-94408
6173,88123
30889,6794
-18476,34235
63996,21507
43672,50175
93730,96264
6267,45534
-34971,71464
-78874,98369
22192,51892
55760,-70792
-15309,-34739
-81835,-94243
-46706,38910
-69269,91751
-43799,45809
-11983,47351
5429,-65078
-8515,-28918
75074,14930
3610,-8011
88725,66745
27542,63089
91539,-35210
-51859,-7663
35224,34792
-42187,19045
34362,-73123
39028,-96102
-86401,-74978
-49042,-55345
-55192,-10173
33567,6906
68878,98078
-31108,43469
56104,96011
35066,-89252
-98657,27375
20434,92076
-22646,-46015
83198,89881
-99770,80447
-7510,-61070
-15130,46790
-7817,-65028
54032,-78972
-35506,-37177
56948,-30247
-5729,-20208
-92847,-43217
-64825,-37218
44352,43656
-5303,88929
-69456,-82442
-31775,-44093
21478,19232
-61651,65687
47685,56431
-51430,11448
83485,-92745
-46188,33874
53100,69798
-62268,-86907
-42500,-27847
-81777,-48390
15242,-13481
36673,-38786
9319,93318
-14854,-74013
28889,-56513
29524,78679
35803,24341
27157,-20368
89035,-28782
-58213,29315
41856,46618
-52754,46340
-76121,91635
21461,-90809
-9972,-15128
-8255,-98197
32389,40761
54057,56178
-29956,12968
32402,-95341
-16768,-98487
68386,97794
66583,-59671
-48712,64668
22692,-27810
16450,-7749
8148,-77991
73988,56252
-47044,-9311
-36385,-40580
-76157,-28320
87966,-3513
29110,-13755
-4107,39765
27863,35013
8943,-98626
29462,-84202
8777,-7875
44209,55507
4499,63353
98741,26278
-56265,-27025
-78840,77500
-78061,-49815
-87282,-86776
-19084,45430
-10325,53360
-26837,79665
52701,53365
25579,89377
54396,7147
86571,91956
94548,95638
-61594,4420
-72225,69072
39253,79605
-81236,86246
5081,-8472
6069,51832
72228,87759
-3029,62140
-21309,86078
34286,-10609
48252,66777
4010,97556
-30457,-26072
-70001,-65847
17218,64633
-47571,17411
-91109,92322
50987,-2174
-51443,-49295
-11520,35645
37559,82898
-28154,23415
47268,-35500
-21059,-1898
36683,-18509
40809,-83212
-11539,18392
-96084,75803
-33828,10662
-15138,-40106
-45946,79402
-60589,58861
64344,55162
-14016,19794
77554,11444
-21763,-40058
53823,9531
-20642,98366
61703,-3317
51015,36955
-24521,-3997
-56796,49304
58081,-57716
89861,-50303
-34487,-80432
34253,41734
-12271,71149
66700,57807
53771,48569
-66549,-79096
72396,4175
97974,69326
2885,68723
76856,-24451
17605,-45581
-69050,-74939
-60027,38271
-18609,11026
49741,-98305
65117,-16794
57993,-12176
-36295,56872
6813,65999
-82010,17921
-77659,-71585
-72741,18663
35730,45239
-965,-14324
-62058,-57842
-999,-46923
-70478,98637
-89005,-3849
70143,65550
12112,20648
85922,63568
39333,91109
16558,30076
63079,25529
75803,29313
97782,-87573
-99896,87639
73088,79743
22513,38972
97990,-37919
5536,-31291
-4095,-84754
60270,3967
-54431,21755
-381,45432
80170,-99985
14932,-66047
69036,-7342
47728,-27630
17197,90413
-50653,86439
33283,91614
-83303,-58692
25192,-68060
32189,14352
45950,18584
78150,39722
96461,-38837
53806,-21230
16289,-32623
85663,-74201
16018,-82613
-96603,9789
-75828,-36453
72542,98550
-3141,44713
68971,14420
-58119,43445
10458,95312
25977,-14602
-93602,82603
22943,79462
-27518,67046
-90093,-90408
-2086,-28144
-61498,-40849
-75383,25825
-58901,-72763
-70697,-25191
-62186,72956
-91470,-49945
27040,-94099
-43627,99890
7719,21029
39033,-51161
-177,-12361
7160,47019
-10963,11598
-75214,-12332
-1929,20708
70600,-63800
74785,61757
-45941,63812
-58308,-2553
12996,51010
28062,-19125
-16594,45135
-58805,-69198
89587,1815
-83586,33607
-78858,-69485
-71592,-87461
-66708,-32577
24192,-10811
14742,51530
-89584,-73893
86240,80302
45732,-55932
47568,-24290
-87319,-15449
72088,94537
86881,-64597
96880,76455
71788,10251
57112,-35702
2675,79969
-64480,8422
-20282,-7422
-73214,61595
-93822,-27836
87828,94201
-39739,11103
-40893,53964
-33413,36024
-6586,-58960
29640,66925
-94954,73093
68441,-91696
11807,22839
70820,-45344
-30424,49341
-10795,-2426
-89152,58475
-64578,4893
32562,19502
-33834,-55994
79697,-27196
-76369,-40552
97684,70323
7996,94738
41383,24724
99898,78456
-42430,96181
-17095,29396
-7032,59764
52791,-19025
63641,-3527
-79956,-87222
-64377,60586
-28073,-29786
-88659,69854
4377,98361
-32830,-3135
-64866,-28727
-58211,-89126
81031,82815
35078,40994
-6306,-12383
82426,93622
-79198,44764
49109,31361
47253,2954
12372,75411
-63161,-87965
19442,-5704
-40013,-37797
-73175,-61061
-57480,-69790
78988,80284
-85709,-85868
-51503,91678
-89249,39978
-11656,-97598
-97343,-99024
79438,70658
-60668,-6542
-81326,67344
-38527,-55875
-8788,61192
-79666,-50284
99078,99655
-33581,87580
-40531,10791
-87591,82539
-40351,27098
-90730,56019
1086,13444
52285,-61648
26214,81250
-82022,2971
-83828,99795
55448,-24534
81027,-58778
6754,45989
-78169,-37313
65162,-76484
-32380,77721
-41205,38625
49263,87980
-97933,-16567
-90311,63154
33583,60969
20694,-27919
5220,82763
45942,-42337
41451,-67000
56275,-8827
-42405,-51437
38506,-99616
11334,23069
-20696,32246
-87682,32067
56035,36095
-32483,70130
21573,-92537
48251,36155
-79037,14228
-74422,38043
9908,79113
-2954,-46628
78095,-86289
59792,-37280
46868,57836
-89734,-332
-85423,-12593
-82295,-66319
59670,-47087
88602,36776
36743,63327
-73583,41104
44545,15308
-77929,98812
-76501,-7761
28144,-1329
-34237,-45208
30762,31021
49826,-18589
16637,-40007
48006,21087
-53035,58235
46992,94179
94120,54677
73386,19996
-82753,-10186
-26713,-69305
-26160,-57753
37006,40070
19588,91236
57873,27094
-26469,78254
-58794,-56743
-82667,36709
54387,-36988
-58865,-94923
-22346,64050
10356,-13466
-54209,-82259
28388,87017
-3104,-21845
-69631,17586
56386,-52033
-79879,30713
-41187,-26694
-52525,-3750
6174,-19663
-81700,-33240
-18937,-46483
-79031,53569
-77543,-51924
56886,92255
-41686,84710
20707,-45151
92885,-55344
-13503,-49575
38950,-50601
51620,-52085
-13472,-14350
31100,65185
-78049,23437
86752,-61225
-62508,61616
-46764,97127
59566,-70280
-2479,70606
53792,-52280
-20799,-16612
-45412,-35520
-92553,-13192
34659,-34515
-14087,-80206
-9652,34235
21971,-90128
-88119,-59801
-36838,-173
54544,-44916
39287,-16079
-74934,19399
-73970,-90171
-81530,77336
-98436,71660
-15378,-82988
31115,-64517
44585,-97320
6242,17997
-78236,41572
26353,51785
-74700,-57206
-73139,93233
-80281,-3122
-71595,-87506
-66350,-64308
-60750,-32347
-36504,76096
-36714,-91456
-56487,-28919
-49792,28148
78584,65577
40645,-91075
11148,58165
-63113,-89770
-57594,-40715
-84531,-45572
82760,82691
41343,21093
11558,443
-37314,47320
-66759,-77575
24499,76898
97587,5910
-65914,-98901
-48442,-67426
-20640,-47535
-85201,-92226
36819,36413
-19522,-94361
96567,-10
-19563,-3861
24134,-44294
-69126,18098
-23731,-42517
-67773,83989
51622,-98787
74222,12906
-29845,-26262
37107,-25728
-41170,-95761
6126,37450
66485,10913
19498,53087
-32938,58268
-40155,-50688
-9481,-60039
-15471,-26612
-28079,43914
11664,-74927
48509,-14021
-15133,-96729
-14129,-85796
-75025,42061
-95113,60590
-41963,82039
-36496,82425
30738,25907
91387,-73701
87146,-87573
-8423,55509
-51904,48430
52780,25186
51865,45819
48130,-59397
48738,58999
-78816,94914
36312,-15971
-7348,-50856
-57567,-3976
-80296,33794
64715,70475
-64998,89065
-67286,-74254
33197,39329
78878,-83983
3312,-79287
40540,-73760
-69282,3011
90691,-3644
8177,-10823
35947,59635
-92687,5788
61841,33769
49724,-3332
-75963,-33463
5009,-48240
-34833,94741
9290,-47128
-20224,57988
-16981,-586
-63852,-35843
-48923,23257
-95893,-98621
84735,-87413
30740,84005
86523,81233
-67298,66307
84219,82735
58932,35832
15479,55412
-11993,38734
-48477,-60229
50389,-9522
-54266,57777
-87163,-99615
53466,11116
34240,-13350
43043,-88317
28412,-11608
-16190,67919
-21848,23651
63228,48319
-36514,87127
62908,-34938
57815,49198
70453,74580
1127,-13343
27132,4312
90179,30532
-11207,-6198
-87996,-63340
73350,-54800
26238,-17609
-28985,-96942
99401,50134
-55166,-87575
30490,-13663
20998,8556
-22551,22030
-71563,-12753
-94973,-83786
-15778,-43209
-63180,-85355
45155,45996
-25927,-30725
68312,30441
46846,-3649
14205,-23481
-64629,-34623
91477,-79392
-46936,-25918
84916,-24512
-55246,-3640
-25287,59124
-82500,38279
28023,69958
-63877,2457
-90990,71007
44635,-6912
-30512,-47030
32123,25897
-23226,12547
25469,8231
-95670,-21338
82114,-15908
60112,-72576
49169,-41564
62623,-98535
-23339,86540
23456,21852
15099,78369
6010,-15835
-44986,-19964
-50274,10787
-9672,19252
-54457,1256
60890,17442
97221,-73436
-94002,52320
7133,30229
-82585,-29782
60418,-37481
97829,-45150
-86611,-70094
87880,-33131
-96364,66607
36768,-53285
56747,-86152
6828,-1055
77072,-75570
79801,-19476
25188,-81757
-72426,44110
-56440,-31531
-63572,13261
-91636,30902
-78612,30500
23289,40171
87932,-39779
-29109,-82907
-17874,26687
96870,-46713
89116,78850
35329,-39946
97660,43011
53366,-33930
-32660,-27025
32476,18470
-51167,81037
-40899,-47094
36036,89965
5569,47746
-17681,-99108
20528,70147
50104,39114
16707,12486
10359,-32457
16714,-33440
2364,-84535
-83481,-8340
43914,31438
99231,14391
-29093,-19578
94252,86940
-30710,-27893
77309,89543
-9061,-93975
-17315,-11781
-56454,40142
-74869,40599
-38217,2033
45221,22449
56574,49274
38758,60287
-98040,-32655
68643,12819
84466,71053
54191,17832
-91468,1648
-24363,70686
40868,36760
45903,-78732
-55145,391
-46189,-96167
34606,-11478
-4502,81435
24743,-91066
-52711,89038
-64575,-63924
65929,-26018
53384,-58952
86896,-80883
-78422,-13452
-63554,-44488
-80181,-79828
-2047,-216
-61351,-52193
79178,-30080
-80182,11652
-91167,9613
11459,-15745
54499,-22900
-37612,-23867
-64204,-43854
-32209,-64018
-57971,-74543
2031,-96862
81273,50618
25785,991
-79693,44422
-21829,52220
-89077,-46210
257,-61276
-13656,-87170
99512,-14925
62321,40429
-2870,95464
78890,10317
-72491,-91239
-21999,16430
85471,-44325
83499,8439
42715,-11336
23667,-76559
-31342,-24012
87205,52967
-75045,83674
46117,38540
29295,94125
66630,-74767
-20344,29283
49964,-22630
67044,12469
-35508,-60330
10452,-21215
95826,-31952
9862,-28704
-33915,-25392
23894,-76927
-27873,242
51302,63383
-17220,-31299
-1531,-293
38949,-76395
94547,15103
-34449,3093
67561,-28945
47814,72670
90835,-31197
-93615,-8624
-28626,-52382
32531,54233
-43700,-45319
-53923,5000
42226,6223
24915,74677
18122,87523
32088,-90257
-90489,95769
-30243,26465
-9732,-85473
-51819,-57635
43009,-28023
71236,-14664
-43698,51629
46210,83150
-72447,25948
67345,91182
-72280,51024
17642,5222
-26769,70022
61352,63206
756,-73574
-2081,52145
75410,23446
-29372,-20471
-10111,68254
92706,-92336
-91540,-80759
94592,89620
-62159,-20797
33424,6452
17288,80728
35022,-31993
-27796,32779
24056,45472
62230,-55397
-96149,11091
-83225,-8953
94960,22053
30270,8798
-53752,3671
-19302,-42790
-75596,75803
-46312,87309
-48431,61242
-33667,93817
-69553,4847
-30398,-77426
-75668,30047
76831,-61823
-81144,71387
86008,88571
-20196,-79311
-90520,-40712
-31525,59807
47193,-11657
58936,-1496
8981,-94097
37245,14529
78727,14492
-89042,48338
-39268,-84679
-90762,57433
-60905,-61301
44033,6186
44351,84826
75560,97211
16487,95059
-85863,-39046
84549,50728
60074,-58729
-42811,72276
8733,31569
96955,-79559
43136,16093
67794,92698
-13348,68975
-5875,50621
12143,40610
-46182,-50675
49804,-92012
778,-7577
29362,-76525
-38451,-67676
-72255,-16049
-4885,33223
-27508,94631
57623,-44070
56059,6279
33702,86139
-73299,-66668
-95689,57850
11968,-79407
-39836,76725
87882,4448
96181,94825
-42676,51221
60164,44514
79222,-99480
19505,-58877
76803,-47926
88746,-84009
9832,47066
45677,64530
15352,-31322
-94829,-72772
-10694,33178
29260,66088
4241,34724
-25537,-72108
87427,-24235
65907,35673
69817,3185
-25493,95611
18637,-46455
74511,73382
86700,-25249
33693,-72674
-58645,-83462
30770,47765
-85590,-25586
-18655,-23897
33386,-39565
86745,-41095
62190,-48037
-3090,-7305
51350,97570
-16591,-22985
94357,88647
97595,-66600
72830,85001
-22223,50867
-9052,71320
-50663,20477
56885,-78527
76568,-8906
82742,30918
11657,-88493
19774,-95747
-70225,-42040
79943,86296
-9921,2804
-58866,75060
79930,-24380
52517,76902
76497,6955
-43010,78521
34645,-79447
32856,-57591
-75437,40321
-18536,-27730
-44943,-99721
43334,-23138
-43323,-35971
79240,-21331
65316,-63750
-21995,-58125
-419,18745
38961,18893
66874,-65506
21926,86600
14947,-88757
-34792,-59655
-8715,1650
42759,51843
76881,-70790
44171,86215
-96277,-15610
34955,-88700
-12298,34840
-12436,-44038
-76593,56017
62936,92568
-35029,37649
-50754,-315
-31457,-80194
-24862,-42450
9311,7622
12384,-97734
-20836,-43431
-20374,17914
3073,-65590
31506,-65980
90183,35269
44470,13919
-19984,10334
66374,93488
-73132,25684
-87907,-35090
-83151,4203
-67220,72987
-35156,98822
-39655,67698
-97664,-30521
7981,49882
-80925,87883
-70697,33616
26228,-3759
71864,-42767
94844,19031
14168,-32719
99370,91910
10708,-11585
3092,92399
-33864,35277
-14000,41216
-1639,91539
-85793,87975
77548,66752
-87073,-68952
-12763,66086
65326,-7172
-21093,-40262
22695,4661
63728,66326
77247,7826
86222,-48034
-61843,-29192
-48284,-62652
79573,-29869
18672,-62056
768,67138
22562,-23170
63884,-98100
6378,-38195
-59585,67349
-9221,-43733
-14418,56269
93211,6303
24011,-69217
39078,5051
44033,-43352
-30621,42973
3398,46878
11339,-10073
-68701,-63585
12411,-72892
38961,-45446
-14709,27129
67254,61238
46277,33575
-27994,-42682
-9158,-71512
-22722,-50825
55111,38379
46854,-85651
-13944,-268
38751,97200
89043,80980
56847,15042
41114,53303
-78133,49353
-22014,39066
18181,35463
-8124,-43520
-89932,16374
-54262,23774
66838,62848
-96871,-96803
72742,-57129
-84386,97573
33809,63467
42,26416
-56401,36429
14323,61643
-75562,-44068
34233,32994
19917,-94135
-88805,8876
-88731,5794
-69500,74633
-96076,-62478
-12965,86292
66444,95270
23478,-33759
4026,24742
72774,5412
-80460,-8184
81610,-28287
-78397,-33146
3399,-83361
-71369,-21920
11874,-52131
-99084,-2746
53336,40019
69742,-72546
83364,65293
97394,86011
1027,65746
-45716,-3009
-79850,31954
1570,-8720
17122,-16308
52577,-93141
-83407,85370
32319,-91324
3396,-4788
-65790,-22850
87712,6812
18097,99634
-11873,80495
88384,-97049
31183,56103
-9611,-2942
67939,-21956
6525,64618
10777,74884
36013,99671
-26562,-60868
-52142,73994
15785,-38502
73377,-17753
-18645,63268
-77477,-26349
-11231,-14757
-39963,-81757
-19723,33500
66673,46262
-19274,-39836
-21965,-32401
-27910,46864
-71949,97091
-47974,39754
-82637,-82014
-14121,-5852
-48543,27073
-40489,5054
-15028,-71732
-76159,-44897
-987,97421
41281,59000
-51285,86667
57014,-30325
-85182,-58173
-21223,36073
-99321,-28915
-55865,-12325
-99740,81756
-62164,66718
-71503,-21723
-46385,46796
-65022,-41868
-72270,-41573
19777,-40641
80212,-95032
87876,83568
-55763,37206
-3466,-53144
-24798,-529
4756,58116
-47025,-23953
-86329,-56283
-12735,44533
-65229,54567
-94779,38657
90936,23935
-13881,52461
92312,2296
52483,-34119
-98530,-99731
36008,16129
41190,-65632
29026,-61019
10462,-69936
-56378,1084
54473,-96523
-54394,-5758
-25827,-90785
78186,-11547
71275,-67288
-19513,14420
-36396,63664
21727,-82932
82039,-53433
81820,-50791
18319,-29613
-33486,-18183
70613,-77151
-11520,-18557
80871,35186
-93364,8605
6485,-28574
43299,32319
-64140,35741
-32693,-73688
-62457,-12076
-35615,87439
-19229,14045
9713,15528
-90252,52920
10546,-50610
-45038,38771
-51700,-41027
-51371,14140
-69168,26961
91283,-20222
87132,-50223
63743,87066
45652,-10220
-64838,6357
-27926,26968
-62242,33624
-99760,-12197
-36716,-65402
39923,38877
25051,84985
8612,-25879
-12193,27758
-42515,77936
332,-3412
52309,25964
52482,-6997
15211,-78165
49533,-77377
29107,-78422
-75356,-10854
880,87769
-30548,26763
-81570,85934
-70430,-87425
-60366,-38612
34454,89953
-13698,-97927
38881,-66434
-48643,51054
-98048,66764
6457,21172
-44122,3583
89246,88572
81289,48241
-21463,40216
-95029,48944
34287,74765
67434,92824
94300,96383
-88613,83727
-9935,-43304
16494,-88275
37328,64199
43887,-64096
30008,-93014
45383,54265
-25230,8105
16316,-33692
-76776,15643
-88469,70901
95953,28475
-43035,-15979
18995,9183
92432,-63540
-62844,-52745
-61392,-58917
-31671,-48063
86580,88526
-21866,28314
-45357,65813
-69611,-22248
-20578,-66318
-25056,48024
-73777,74559
-12992,-28895
-81697,-64234
22925,99285
-97804,91826
14652,-68801
57946,85787
-52927,-15085
-10396,-55383
13872,-72721
-87720,-47965
-742,8893
28463,-83558
-55747,19625
67411,-94163
94215,-9018
69275,-33500
1200,88735
-44225,-39380
49323,-14355
-52614,32207
91469,-23782
24052,-72766
20052,-80675
-65479,-38968
-81931,64777
-48948,25451
71714,-58813
82213,96037
39927,-12445
45036,67039
-54023,7836
15211,-94975
62126,-98635
-19231,57217
97688,-10521
-82000,-42253
-35812,72636
2282,31246
-87879,-43061
45138,28913
11311,-47284
5872,-65044
65996,-26276
71752,7508
57806,85281
-36433,49824
-9559,-70453
50446,-99422
-78028,-74597
-78052,83384
-46023,34424
4927,-77242
94530,92045
42082,-76123
-37628,-1517
-41709,-27737
70071,-6000
82329,-88244
27855,-33998
-48926,-47096
-82267,-50816
67651,89535
16944,-93512
89622,81230
-87794,-26300
16928,32508
-42978,90725
65546,-81174
-61803,37063
-11494,-17512
-21318,-77642
65315,-1633
35374,-7690
-58479,75412
-36379,32048
-73238,-44407
34293,31434
14198,29083
-66047,79445
-70469,76467
-4784,-32966
81620,-14600
10435,60753
-93412,84619
-89227,73345
61013,-70
-9725,16897
-23471,84951
57929,-66777
-27143,-25128
6470,-48118
42331,66096
74295,-85965
-34262,-43794
30024,11009
94967,23793
-84807,-18043
17404,-48314
-17223,-16651
-38173,-23589
-47233,-80733
51753,-73743
99043,21980
-62686,31239
56229,68199
-60840,-36
98472,-38560
60452,-66047
-15155,-90247
45773,-54837
-329,-26606
61798,13569
-28698,13943
-85351,55755
18198,18048
82038,-77867
-61247,28136
-13526,-85596
49832,-26831
-92163,-42539
89265,48288
52735,-86603
11764,51433
-63231,-51857
-410,-53818
3569,-97602
98849,-73505
70970,-58123
92481,-57163
35788,81159
-19300,-44445
86996,-80580
-4103,56564
-53642,33504
-20742,22535
41015,-31242
11712,38068
51326,-53288
99096,-38394
92486,-28540
7013,-56660
92774,35456
-76875,47203
-89710,-97996
-39130,-28817
16038,-52009
6193,85522
80242,52597
8110,-24123
-13604,37191
8533,39775
42483,18080
-96665,92411
60184,56269
-71498,7685
-4305,-81172
-48633,77202
-26182,-48501
32353,-7299
-66078,-33840
-44243,51355
-60356,60570
-60986,60624
-34632,75327
76068,-82505
-5780,33583
-19206,484
-64154,-32888
93785,17712
-18509,-29613
68897,-58656
23065,-47569
-24678,-80270
75436,-69987
56970,-35796
-7009,18878
62795,-69252
79689,-87475
-14152,-98444
-33134,54852
19329,36409
80398,-75899
40413,43851
-24509,-67629
46991,-75968
90821,36230
8563,-71035
8021,-88434
-37778,-73012
-85753,-97044
-63604,-62177
-81402,-85828
-7302,-92428
-98133,-38426
83005,3147
28548,-21298
-99716,99039
-93923,-12080
-58306,-69712
-9007,55610
-74547,48235
-98270,-82471
45416,-5915
-29177,-41434
56089,-18630
-12669,-13953
-12689,74252
-90157,41450
-90074,-97141
-81780,-95083
18807,-52601
-51783,19653
68274,85240
71443,-33117
92722,-11393
-2220,-80172
-55938,43030
-54758,44328
7358,56494
52422,88409
-30487,-90486
-7754,60070
27865,-6642
83467,-44172
-67685,-91056
43127,57510
15548,79825
-13340,55137
76849,67490
-21390,-31116
-64205,-61761
26667,-24312
24800,-48733
-34412,-95707
60593,-41344
99896,-51915
96196,-59482
-74593,-30356
-53552,7430
-95274,-75137
21487,-61452
-77838,-2276
-18508,-18598
76815,46984
9627,-40019
-26199,61427
-58331,82733
-11811,53022
91239,-33158
-75195,43868
-5847,-93281
71379,23125
-91322,-77563
38325,-89880
95797,-88958
-43346,-94756
-73244,91087
37056,5043
81891,51251
22174,17964
79997,47781
-61313,-36117
50885,69626
-30748,-1271
-16275,-77033
-68856,62454
63800,33366
24985,-23643
47712,43762
61022,-16274
-86555,-88813
90158,17000
-485,-40234
51029,-18087
48481,17218
66226,-36876
-68700,-70528
-8538,98306
23620,-78501
86437,-33149
67018,-92408
79085,84481
16504,-25372
16549,97832
70985,8691
-93027,12663
77084,-62420
-18454,-56901
-92724,-2939
49230,-56100
-69034,87375
-71218,-44475
21192,90621
-49104,62987
-35169,-30080
-19642,-95679
-18725,-31797
-22762,-23120
21960,-81342
-66622,93851
-62382,-61991
-81074,-67076
-35363,1406
53919,1648
-53176,-89704
48073,-26598
38564,16959
64816,98950
65596,-12974
-41326,39200
-38126,-96705
4606,-69492
-34940,79908
66369,-90725
62059,-94135
11400,14889
-47407,-31919
36113,-56140
-53269,80798
-8715,36618
-23087,-25670
7720,-19776
98341,-59006
51044,-52460
96091,76872
-53043,84249
5712,56330
-89713,-51617
51375,16719
20396,-59629
71434,-74586
97655,37534
85897,82148
-18097,50188
-99932,64582
8176,-54976
-58454,-22651
-56143,-16262
-34839,87157
-80810,-78889
49507,6258
49702,24238
8660,-43932
-32374,-60447
66467,-18323
10514,-27479
91509,-67620
78567,78705
-28699,-11905
9280,34062
-30664,-57915
24561,-5771
59325,-90017
49175,-814
-74893,-46056
64479,36835
-94970,49599
-17114,-21672
46281,11765
56275,46449
-26543,22324
48974,16246
78453,-85879
-51479,-25151
