-436266,998898
77193,210285
390326,-511610
-1768,-123609
71602,470187
-109634,115978
-752135,-123321
-19285,207084
705996,-638002
747855,617572
-459411,638117
-583077,-25529
129959,510101
280624,-191255
-165942,451353
-588049,-691983
895866,18147
-835858,336071
-788581,-694849
-715918,-874608
-667079,-325770
241917,-108112
147420,515297
-895844,-738933
862403,803024
457323,-559324
475683,-242899
-873191,-154488
720881,945372
868810,-645968
968797,764553
717878,102515
571118,-357016
26755,799691
-644795,84223
-202821,-74221
-732137,615950
-938221,-278364
878283,942006
-397388,111035
-408932,539639
-334127,360242
-65864,-589601
296397,669246
-949544,730934
684413,-916958
118065,228386
708200,-453440
-304242,493414
-107947,-24256
-891521,584751
-645785,48926
325616,195023
-338342,-559940
796972,-271961
-763690,-405516
976836,703234
79964,947379
413835,247243
998983,784558
-424301,961805
-170955,293958
-70320,597637
527914,-190251
636408,-35271
-799557,-872215
-643766,605857
-280730,-297858
-886591,698545
43771,983614
-328302,-31352
-648662,-287271
-582107,-891258
810307,828154
350782,409937
-63064,-123833
824265,936218
-791977,447642
491092,313607
472535,29543
123723,754113
-631612,-879652
194423,-57045
-400126,-377967
-731754,-610614
-574797,-697901
789883,802841
-857094,-858683
-515027,916775
-892491,399779
-116556,-975981
-973434,-990239
794383,706583
-606684,-65424
-813259,673437
-385266,-558750
-87885,611921
-796661,-502841
990779,996545
-335814,875795
-405306,107913
-875910,825395
-403512,270980
-907297,560191
10856,134436
522852,-616477
262140,812497
-820217,29713
-838275,997953
554481,-245343
810269,-587776
67544,459893
-781692,-373129
651618,-764838
-323805,777211
-412054,386246
492627,879800
-979327,-165665
-903105,631542
335832,609685
206936,-279191
52205,827628
459419,-423368
414507,-669996
562754,-88275
-424046,-514365
385064,-996156
113340,230686
-206958,322456
-876819,320673
560351,360950
-324832,701299
215732,-925371
482508,361550
-790374,142275
-744223,380430
99080,791133
-29541,-466275
780951,-862891
597921,-372797
468682,578359
-897336,-3320
-854229,-125935
-822945,-663189
596702,-470875
886016,367763
367431,633275
-735834,411042
445449,153078
-779293,988125
-765014,-77613
281436,-13293
-342372,-452081
307624,310206
498263,-185886
166371,-400074
480065,210871
-530346,582347
469915,941787
941197,546768
733861,199963
-827531,-101863
-267127,-693054
-261602,-577534
370057,400698
195883,912364
578728,270937
-264694,782542
-587944,-567430
-826667,367087
543868,-369883
-588651,-949227
-223457,640498
103557,-134663
-542093,-822587
283881,870168
-31039,-218446
-696309,175863
563864,-520328
-798787,307130
-411867,-266935
-525254,-37500
61745,-196629
-817003,-332405
-189369,-464829
-790308,535686
-775432,-519236
568856,922554
-416859,847103
207067,-451506
928845,-553442
-135030,-495753
389504,-506013
516199,-520847
-134715,-143498
310996,651852
-780490,234372
867520,-612251
-625078,616163
-467642,971268
595661,-702795
-24792,706062
537917,-522796
-207987,-166119
-454122,-355200
-925531,-131923
346590,-345153
-140871,-802062
-96522,342349
219714,-901283
-881193,-598008
-368377,-1726
545444,-449161
392866,-160792
-749336,193986
-739697,-901710
-815295,773359
-984359,716598
-153781,-829877
311146,-645166
445845,-973203
62419,179971
-782364,415724
263533,517845
-747000,-572057
-731393,932335
-802812,-31222
-715946,-875064
-663497,-643082
-607502,-323473
-365040,760964
-367142,-914559
-564873,-289185
-497916,281479
785845,655767
406446,-910754
111476,581651
-631133,-897699
-575938,-407148
-845306,-455715
827601,826908
413430,210934
115578,4435
-373142,473201
-667593,-775754
244995,768980
975869,59101
-659136,-989012
-484415,-674264
-206401,-475348
-852010,-922260
368192,364129
-195223,-943607
965670,-102
-195632,-38610
241344,-442942
-691260,180983
-237310,-425168
-677732,839893
516225,-987872
742222,129061
-298447,-262615
371071,-257278
-411703,-957611
61259,374501
664847,109127
194980,530872
-329377,582678
-401550,-506878
-94815,-600387
-154709,-266122
-280787,439144
116638,-749270
485091,-140212
-151330,-967293
-141288,-857960
-750254,420612
-951132,605896
-419629,820393
-364959,824247
307380,259072
913872,-737012
871462,-875727
-84227,555088
-519043,484299
527796,251858
518655,458193
481296,-593971
487377,589990
-788159,949142
363121,-159712
-73479,-508559
-575674,-39756
-802963,337945
647149,704752
-649981,890645
-672860,-742535
331974,393291
788779,-839832
33116,-792875
405405,-737603
-692819,30111
906914,-36438
81768,-108233
359468,596354
-926874,57876
618408,337687
497238,-33325
-759626,-334626
50090,-482397
-348333,947405
92899,-471279
-202238,579882
-169813,-5862
-638524,-358429
-489227,232566
-958928,-986212
847351,-874133
307400,840050
865227,812327
-672975,663074
842195,827349
589316,358315
154788,554117
-119929,387336
-484773,-602287
503893,-95223
-542661,577773
-871626,-996151
534659,111155
342404,-133503
430425,-883168
284122,-116080
-161903,679187
-218476,236513
632280,483188
-365144,871275
629080,-349380
578147,491983
704528,745796
11273,-133428
271323,43119
901789,305319
-112072,-61977
-879962,-633401
733500,-547996
262377,-176089
-289853,-969417
994007,501341
-551657,-875753
304902,-136631
209981,85559
-225509,220297
-715626,-127532
-949730,-837863
-157775,-432086
-631799,-853546
451551,459955
-259275,-307250
683120,304411
468459,-36485
142052,-234813
-646290,-346228
914768,-793920
-469356,-259175
849162,-245117
-552459,-36403
-252872,591239
-824999,382787
280233,699580
-638766,24565
-909898,710067
446347,-69117
-305125,-470303
321234,258968
-232263,125468
254693,82313
-956700,-213377
821140,-159075
601117,-725756
491695,-415644
626226,-985354
-233387,865402
234558,218517
150990,783691
60103,-158350
-449860,-199637
-502742,107868
-96722,192519
-544574,12558
608899,174419
972208,-734357
-940016,523196
71328,302287
-825846,-297820
604183,-374807
978290,-451499
-866107,-700939
878797,-331309
-963645,666068
367677,-532848
567473,-861518
68275,-10546
770719,-755697
798010,-194757
251875,-817572
-724262,441096
-564397,-315314
-635718,132610
-916360,309025
-786117,305002
232887,401713
879322,-397791
-291089,-829072
-178742,266871
968699,-467131
891158,788504
353289,-399462
976605,430114
533663,-339295
-326601,-270253
324764,184696
-511669,810371
-408985,-470942
360357,899652
55694,477458
-176813,-991078
205276,701474
501040,391144
167066,124864
103585,-324568
167141,-334401
23640,-845354
-834815,-83398
439140,314380
992312,143908
-290931,-195783
942518,869402
-307102,-278932
773088,895428
-90610,-939753
-173145,-117807
-564536,401418
-748691,405986
-382171,20333
452209,224488
565744,492738
387575,602871
-980395,-326550
686427,128186
844664,710532
541908,178317
-914680,16482
-243628,706861
408679,367597
459026,-787323
-551446,3914
-461891,-961667
346062,-114781
-45016,814351
247433,-910661
-527110,890382
-645752,-639239
659287,-260184
533843,-589522
868957,-808828
-784222,-134518
-635545,-444878
-801809,-798284
-20472,-2159
-613509,-521932
791783,-300797
-801821,116525
-911669,96134
114590,-157452
544990,-229001
-376120,-238672
-642035,-438543
-322089,-640175
-579709,-745432
20305,-968620
812729,506176
257848,9910
-796932,444220
-218290,522202
-890767,-462102
2566,-612756
-136558,-871702
995121,-149251
623205,404294
-28697,954641
788896,103165
-724907,-912386
-219990,164298
854712,-443249
834988,84388
427148,-113358
236675,-765589
-313424,-240118
872055,529666
-750452,836737
461171,385398
292955,941248
666304,-747670
-203436,292828
499644,-226300
670441,124689
-355079,-603299
104523,-212147
958258,-319515
98617,-287044
-339153,-253920
238943,-769272
-278727,2420
513019,633826
-172199,-312986
-15310,-2928
389486,-763952
945468,151033
-344490,30928
675606,-289447
478144,726698
908349,-311970
-936155,-86237
-286262,-523822
325308,542326
-436997,-453191
-539234,50004
422257,62227
249146,746768
181217,875226
320876,-902565
-904891,957690
-302430,264652
-97319,-854732
-518190,-576352
430090,-280226
712365,-146637
-436985,516291
462102,831502
-724474,259480
673446,911818
-722797,510237
176419,52222
-267686,700222
613519,632062
7562,-735739
-20811,521448
754097,234465
-293716,-204706
-101113,682544
927061,-923361
-915404,-807588
945917,896204
-621586,-207969
334241,64524
172879,807285
350225,-319930
-277956,327791
240557,454722
622302,-553973
-961485,110908
-832253,-89535
949603,220529
302699,87980
-537524,36713
-193018,-427905
-755959,758032
-463122,873086
-484308,612419
-336670,938170
-695532,48470
-303985,-774262
-756683,300469
768306,-618228
-811443,713872
860081,885706
-201960,-793106
-905197,-407122
-315253,598068
471932,-116570
589364,-14959
89812,-940968
372447,145287
787265,144924
-890416,483383
-392677,-846789
-907617,574333
-609046,-613010
440332,61855
443507,848260
755598,972113
164866,950587
-858631,-390462
845489,507277
600744,-587290
-428106,722761
87326,315688
969552,-795588
431356,160930
677939,926977
-133479,689745
-58751,506214
121427,406100
-461817,-506753
498037,-920117
7776,-75774
293619,-765252
-384509,-676760
-722551,-160488
-48854,332231
-275081,946309
576227,-440699
560592,62786
337024,861385
-732992,-666675
-956888,578499
119681,-794069
-398362,767245
878819,44475
961807,948253
-426759,512208
601641,445140
792223,-994798
195053,-588773
768033,-479262
887463,-840091
98316,470655
456774,645301
153517,-313219
-948285,-727724
-106938,331779
292604,660882
42406,347242
-255375,-721082
874269,-242346
659066,356726
698171,31850
-254932,956111
186369,-464551
745105,733821
867003,-252490
336929,-726739
-586447,-834617
307701,477647
-855897,-255864
-186546,-238967
333863,-395652
867451,-410949
621900,-480373
-30903,-73050
513498,975705
-165905,-229848
943572,886468
975949,-665998
728295,850008
-222232,508675
-90516,713199
-506626,204773
568846,-785266
765675,-89055
827423,309179
116570,-884934
197736,-957474
-702247,-420397
799427,862958
-99213,28039
-588655,750597
799302,-243801
525171,769023
764973,69548
-430100,785205
346452,-794473
328560,-575908
-754370,403211
-185363,-277298
-449426,-997209
433339,-231383
-433231,-359714
792398,-213309
653158,-637498
-219947,-581247
-4194,187449
389610,188933
668738,-655059
219259,866003
149474,-887566
-347916,-596552
-87151,16504
427591,518430
768810,-707896
441711,862146
-962774,-156104
349553,-887003
-122982,348401
-124360,-440383
-765926,560174
629363,925682
-350289,376490
-507544,-3155
-314574,-801935
-248616,-424498
93108,76225
123840,-977340
-208356,-434313
-203738,179143
30734,-655904
315061,-659804
901830,352686
444697,139189
-199841,103341
663743,934882
-731323,256844
-879066,-350901
-831506,42031
-672203,729873
-351560,988216
-396546,676976
-976638,-305206
79810,498820
-809255,878826
-706970,336164
262282,-37595
718641,-427674
948443,190312
141677,-327186
993700,919101
107083,-115850
30917,923992
-338636,352767
-139996,412156
-16387,915386
-857926,879754
775478,667515
-870733,-689517
-127630,660864
653259,-71719
-210931,-402623
226950,46611
637281,663261
772470,78265
862223,-480336
-618431,-291923
-482835,-626524
795731,-298687
186724,-620563
7680,671382
225619,-231698
638844,-981001
63778,-381951
-595850,673494
-92213,-437326
-144178,562687
932105,63028
240110,-692171
390780,50507
440329,-433520
-306210,429732
33981,468779
113389,-100728
-687010,-635845
124112,-728919
389607,-454457
-147089,271287
672541,612376
462774,335755
-279938,-426822
-91575,-715117
-227220,-508250
551109,383794
468542,-856506
-139444,-2678
387505,971996
890427,809801
568465,150415
411144,533035
-781332,493535
-220139,390663
181809,354635
-81240,-435200
-899320,163736
-542625,237745
668378,628480
-968711,-968026
727422,-571295
-843862,975735
338085,634675
423,264163
-564012,364295
143231,616434
-755622,-440676
342332,329939
199171,-941352
-888048,88760
-887314,57940
-694999,746329
-960758,-624783
-129649,862921
664443,952705
234780,-337591
40259,247418
727736,54121
-804604,-81837
816104,-282869
-783967,-331461
33994,-833610
-713688,-219196
118741,-521312
-990841,-27456
533364,400187
697418,-725459
833643,652935
973937,860106
10266,657461
-457157,-30094
-798499,319539
15698,-87198
171218,-163076
525774,-931407
-834075,853695
323192,-913240
33958,-47880
-657904,-228505
877116,68117
180966,996337
-118731,804948
883838,-970489
311828,561030
-96109,-29421
679395,-219560
65247,646180
107774,748835
360131,996712
-265620,-608679
-521419,739938
157847,-385017
733774,-177527
-186446,632680
-774770,-263491
-112308,-147569
-399631,-817566
-197226,334996
666727,462616
-192743,-398363
-219648,-324006
-279102,468645
-719489,970913
-479740,397542
-826370,-820136
-141205,-58525
-485434,270726
-404889,50539
-150283,-717321
-761585,-448969
-9866,974205
412814,589997
-512853,866670
570140,-303255
-851821,-581733
-212233,360731
-993212,-289152
-558646,-123254
-997399,817556
-621641,667180
-715032,-217232
-463848,467958
-650216,-418680
-722702,-415727
197771,-406407
802116,-950315
878760,835684
-557631,372060
-34657,-531444
-247978,-5295
47560,581163
-470255,-239535
-863286,-562833
-127346,445331
-652294,545665
-947786,386565
909357,239350
-138807,524606
923117,22961
524829,-341189
-985303,-997312
360077,161288
411902,-656324
290258,-610186
104620,-699357
-563783,10839
544732,-965226
-543943,-57584
-258271,-907845
781858,-115470
712754,-672882
-195133,144200
-363962,636641
217271,-829316
820390,-534328
818196,-507908
183189,-296132
-334857,-181832
706127,-771514
-115204,-185570
808711,351861
-933641,86048
64853,-285741
432995,323185
-641396,357406
-326934,-736880
-624574,-120761
-356146,874391
-192287,140448
97133,155279
-902523,529205
105464,-506097
-450377,387711
-516997,-410274
-513710,141401
-691681,269608
912833,-202218
871323,-502233
637429,870665
456524,-102196
-648377,63568
-279258,269677
-622420,336241
-997603,-121974
-367161,-654021
399234,388768
250510,849852
86124,-258788
-121926,277576
-425145,779358
3318,-34115
523092,259636
524816,-69965
152112,-781654
495326,-773767
291069,-784215
-753561,-108538
8796,877690
-305477,267628
-815705,859339
-704301,-874247
-603661,-386122
344540,899529
-136978,-979271
388808,-664345
-486431,510545
-980483,667643
64566,211721
-441216,35834
892460,885715
812887,482413
-214631,402158
-950290,489436
342874,747652
674341,928241
942999,963834
-886134,837266
-99352,-433039
164941,-882749
373276,641989
438866,-640956
300082,-930137
453829,542653
-252305,81052
163164,-336920
-767763,156433
-884691,709015
959530,284750
-430353,-159793
189949,91826
924322,-635405
-628443,-527452
-613920,-589173
-316712,-480627
865796,885265
-218665,283141
-453567,658127
-696106,-222476
-205782,-663176
-250555,480235
-737771,745592
-129919,-288950
-816974,-642343
229254,992847
-978042,918255
146521,-688008
579460,857871
-529266,-150852
-103961,-553832
138716,-727210
-877197,-479649
-7422,88931
284630,-835583
-557469,196255
674113,-941628
942150,-90182
692746,-335003
11999,887346
-442249,-393796
493234,-143551
-526139,322068
914691,-237824
240520,-727659
200524,-806747
-654791,-389677
-819307,647767
-489476,254506
717141,-588134
822134,960371
399268,-124451
450365,670392
-540228,78361
152107,-949746
621256,-986351
-192313,572172
976879,-105214
-820002,-422525
-358118,726361
22818,312457
-878787,-430613
451376,289132
113111,-472838
58720,-650443
659965,-262761
717518,75084
578058,852814
-364334,498241
-95585,-704529
504456,-994225
-780277,-745972
-780515,833843
-460233,344243
49275,-772420
945302,920455
420817,-761234
-376280,-15169
-417086,-277373
700715,-59999
823295,-882440
278552,-339977
-489259,-470959
-822668,-508165
676511,895353
169437,-935116
896217,812301
-877942,-263005
169283,325081
-429784,907249
655464,-811743
-618027,370631
-114940,-175119
-213177,-776423
653148,-16330
353742,-76895
-584794,754116
-363791,320478
-732378,-444070
342926,314336
141982,290830
-660466,794447
-704688,764673
-47841,-329655
816205,-145996
104350,607530
-934120,846188
-892274,733448
610126,-699
-97250,168966
-234708,849514
579287,-667766
-271426,-251280
64700,-481184
423313,660962
742953,-859647
-342621,-437939
300236,110090
949672,237934
-848065,-180426
174038,-483143
-172227,-166508
-381727,-235889
-472332,-807332
517533,-737432
990432,219797
-626857,312387
562291,681991
-608404,-364
984718,-385604
604523,-660472
-151547,-902469
457728,-548366
-3293,-266058
617981,135693
-286982,139431
-853513,557553
181983,180483
820376,-778673
-612468,281356
-135264,-855961
498319,-268308
-921631,-425394
892650,482876
527347,-866025
117641,514332
-632314,-518574
-4102,-538180
35691,-976023
988486,-735051
709703,-581227
924808,-571635
357882,811589
-192997,-444455
869958,-805796
-41031,565643
-536417,335042
-207420,225345
410155,-312415
117118,380678
513261,-532882
990962,-383941
924863,-285399
70134,-566604
927740,354560
-768748,472029
-897103,-979963
-391302,-288171
160384,-520091
61929,855217
802416,525974
81101,-241226
-136039,371913
85334,397745
424830,180796
-966651,924111
601842,562691
-714981,76855
-43051,-811723
-486329,772017
-261817,-485010
323530,-72986
-660782,-338403
-442432,513547
-603556,605699
-609857,606235
-346321,753274
760676,-825052
-57796,335827
-192061,4844
-641537,-328876
937850,177123
-185089,-296135
688975,-586565
230650,-475691
-246778,-802701
754363,-699874
569705,-357961
-70091,188779
627954,-692524
796888,-874749
-141523,-984436
-331341,548520
193294,364090
803982,-758994
404133,438507
-245090,-676292
469912,-759680
908206,362304
85626,-710347
80212,-884344
-377781,-730116
-857531,-970439
-636039,-621766
-814022,-858276
-73022,-924280
-981335,-384260
830052,31471
285483,-212979
-997162,990391
-939229,-120800
-583060,-697121
-90068,556101
-745468,482347
-982705,-824713
454159,-59149
-291767,-414341
560892,-186299
-126687,-139526
-126890,742524
-901574,414500
-900736,-971405
-817800,-950833
188074,-526012
-517832,196531
682738,852396
714426,-331173
927224,-113934
-22200,-801724
-559380,430302
-547583,443277
73576,564942
524219,884090
-304866,-904863
-77536,600701
278648,-66423
834672,-441720
-676855,-910558
431271,575102
155478,798248
-133402,551368
768486,674900
-213896,-311159
-642050,-617615
266667,-243122
248001,-487332
-344117,-957074
605931,-413442
998956,-519154
961956,-594822
-745926,-303558
-535520,74299
-952735,-751371
214865,-614523
-778381,-22761
-185081,-185979
768154,469838
96266,-400190
-261994,614272
-583308,827329
-118113,530216
912392,-331577
-751948,438676
-58474,-932814
713793,231248
-913219,-775630
383250,-898796
957971,-889580
-433464,-947561
-732439,910871
370559,50428
818909,512508
221738,179637
799966,477811
-613132,-361166
508849,696260
-307479,-12706
-162749,-770329
-688560,624545
638001,333658
249847,-236434
477121,437618
610225,-162744
-865555,-888135
901581,169999
-4846,-402345
510292,-180875
484810,172179
662259,-368757
-686996,-705283
-85383,983059
236201,-785014
864367,-331486
670176,-924082
790847,844813
165037,-253716
165494,978321
709852,86912
-930269,126633
770840,-624203
-184538,-569009
-927236,-29386
492296,-560999
-690342,873745
-712183,-444751
211918,906207
-491038,629865
-351692,-300802
-196418,-956788
-187253,-317974
-227618,-231204
219604,-813421
-666219,938506
-623816,-619910
-810742,-670759
-353627,14063
539194,16477
-531764,-897044
480731,-265977
385637,169594
648156,989501
655955,-129736
-413264,391996
-381262,-967049
46060,-694920
-349402,799078
663685,-907247
620590,-941346
113997,148889
-474072,-319192
361132,-561398
-532694,807982
-87149,366176
-230866,-256704
77203,-197764
983407,-590059
510441,-524602
960910,768721
-530435,842486
57118,563298
-897128,-516168
513751,167193
203960,-596289
714337,-745864
976554,375339
858969,821478
-180970,501880
-999317,645818
81757,-549758
-584539,-226507
-561433,-162623
-348387,871571
-808101,-788890
495067,62579
497018,242383
86599,-439316
-323735,-604475
664667,-183226
105144,-274791
915086,-676197
785667,787051
-286993,-119047
92804,340620
-306636,-579147
245606,-57708
593249,-900172
491750,-8137
-748928,-460558
644788,368349
-949699,495991
-171142,-216717
462815,117654
